time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.520000000000002,-0.8453260350509574,-0.7035200830447802,17.020361027828837,0.04204363465279215,0.06262033636384867,0.0,-0.9598502545944381,-0.5462699293647645,5.049805044500906,0.19734142677156588,0.046972060413395855,0.0,435.3903078609776,436.57615977587926,434.00741886792906,437.0540056020652
2.580000000000002,-0.9042132341579432,-0.7354257608837053,17.325895704030074,0.053778953418190056,0.06587566353197438,0.0,-1.0033452278910593,-0.5161052582882317,5.134249871607041,0.19183660832803975,0.06584822238277965,0.0,455.4242495781581,456.9335669898501,457.08406096645155,456.68129325549353
2.640000000000002,-0.9658076352773856,-0.7652656851678912,17.636880318451592,0.06497039365116652,0.06936498904485244,0.0,-1.0501646177515345,-0.4774377204917204,5.231380029974912,0.1729439987664076,0.0346854286793692,0.0,462.60244678788524,460.14373364544116,462.025264683256,460.56521871916294
2.700000000000002,-1.0300771170631693,-0.7927529199538155,17.95081114669495,0.07550201427101655,0.071844409925224,0.0,-1.0923617635888172,-0.43789540894638324,5.2329040585107505,0.1802420278670726,0.05207662533916785,0.0,430.65197569685523,432.12168037360266,432.9248073286237,433.56900479198123
2.760000000000002,-1.0969766535470704,-0.8176285162275186,18.26549552323997,0.0860585110241745,0.07515687955527195,0.0,-1.1379158729100471,-0.39033468636350305,5.256368699807069,0.16555844715597595,0.06082947867504446,0.0,439.2018328488714,439.929368573319,440.23103116532315,439.04419321680103
2.820000000000002,-1.1665784232587517,-0.839570489788651,18.580319611041837,0.09568446621622861,0.07868252500168804,0.0,-1.1824612957616372,-0.3402319644415263,5.2377446286437035,0.14747045494155253,0.05426623352347404,0.0,426.44728129395173,425.88875195802746,427.3049784541728,425.7853666599892
2.880000000000002,-1.2389883608454972,-0.858254511671302,18.894935573455584,0.10474575817950527,0.08220305914589066,0.0,-1.2315103667123328,-0.28177855257973244,5.249276388146284,0.15730885857639368,0.06628672149863492,0.0,436.1437436651411,437.1491406579546,435.51178045377725,436.355894132453
2.940000000000002,-1.3143537948027917,-0.8733370900285788,19.209559829568935,0.11394404722195084,0.08631949193594224,0.0,-1.2810302932610729,-0.22017225073427896,5.238104426675547,0.14378380064125523,0.07288329266261576,0.0,429.032493167728,429.59602192002825,429.82259014346727,428.69760332044495
3.000000000000002,-1.392847555992994,-0.8844576834364842,19.52442571037969,0.12234927995904243,0.09079620799773558,0.0,-1.3358276701829617,-0.1497588373268729,5.257167256471626,0.13143216645568936,0.07786085438956775,0.0,439.1187898717219,439.53598965359333,439.9109480016946,438.9052067442059
3.0600000000000023,-1.4747588112649654,-0.8911420720511053,19.84089071511435,0.13029569102379135,0.09543897144890501,0.0,-1.3949709075436916,-0.07234647087709853,5.291317983903979,0.1343815910838704,0.07639924201846933,0.0,443.79602823847864,443.6807858366912,445.68047888351833,445.9375761439174
